id,number,agent,html_url,user,state,body,submitted_at
3176436231,30215,Copilot,https://github.com/dotnet/maui/pull/30215,mattleibow,CHANGES_REQUESTED,None of the C# file changes are correct. Read this doc: https://learn.microsoft.com/en-us/dotnet/maui/fundamentals/data-binding/compiled-bindings?view=net-maui-9.0,2025-06-25T19:36:26Z
3267821679,1536,Copilot,https://github.com/AdoptOpenJDK/openjdk-website/pull/1536,karianna,COMMENTED,This is just @karianna testing assigning issues from VS Code,2025-07-28T02:44:44Z
3128462201,117,Copilot,https://github.com/orangewise/s3-zip/pull/117,orangewise,COMMENTED,"Check the screenshot, token is there",2025-06-08T16:38:55Z
3158304414,61902,Copilot,https://github.com/microsoft/TypeScript/pull/61902,RyanCavanaugh,CHANGES_REQUESTED,@copilot you're almost there! Keep going,2025-06-18T23:41:20Z
3158304414,61902,Copilot,https://github.com/microsoft/TypeScript/pull/61902,RyanCavanaugh,CHANGES_REQUESTED,@copilot keep going,2025-06-23T17:54:18Z
3179352542,4651,Copilot,https://github.com/owid/etl/pull/4651,edomt,CHANGES_REQUESTED,"That change is correct but there's also a sentence in the metadata that says ""This data is compiled from the Online Index of Objects Launched into Outer Space, maintained by the United Nations Office for Outer Space Affairs since 1962."" I don't know where this is stored but it also needs to be changed.",2025-06-26T14:50:22Z
3213303702,1701,Copilot,https://github.com/OpenDroneMap/WebODM/pull/1701,smathermather,COMMENTED,"This is a lot of churn for a one line change, in addition to being what appears to be more than an assistive use. Suggest closing in favor of #1702.",2025-07-08T20:08:43Z
3218361480,7268,Copilot,https://github.com/microsoft/vscode-pull-request-github/pull/7268,alexr00,CHANGES_REQUESTED,"@copilot, the issue isn't with the link provider. It's instead about changing the body HTML of issue and PR descriptions to look for `#123` style links and replacing them with vscode scheme links with the `/open-issue-webview` or `/open-pull-request-webview` path.",2025-07-10T08:57:00Z
3165595596,1400,OpenAI_Codex,https://github.com/marin-community/marin/pull/1400,BabyChouSr,COMMENTED,"I don't fully understand what this is fixing? We use `max_doc_tokens` in the config and everywhere in the code, wondering where it picked it up that we aren't?",2025-07-17T04:42:11Z
3229175854,2918,OpenAI_Codex,https://github.com/KomodoPlatform/komodo-wallet/pull/2918,smk762,APPROVED,"It builds and launches, code changes appear to be non-intrusive so :heavy_check_mark: ",2025-07-15T13:08:33Z
3083630331,10005,OpenAI_Codex,https://github.com/Significant-Gravitas/AutoGPT/pull/10005,Pwuts,COMMENTED,This doesn't fix error cases. I have a better fix for this :),2025-05-22T15:07:43Z
3128810853,1282,OpenAI_Codex,https://github.com/openai/codex/pull/1282,saikrishnarallabandi,COMMENTED,good,2025-06-09T00:25:40Z
3199191078,8428,OpenAI_Codex,https://github.com/nextcloud/desktop/pull/8428,claucambra,CHANGES_REQUESTED,+1 for @mgallien comments,2025-07-03T14:03:41Z
3199191078,8428,OpenAI_Codex,https://github.com/nextcloud/desktop/pull/8428,i2h3,CHANGES_REQUESTED,Please address @mgallien's change requests.,2025-07-16T13:26:45Z
3246108339,3990,OpenAI_Codex,https://github.com/Stirling-Tools/Stirling-PDF/pull/3990,ConnorYoh,CHANGES_REQUESTED,"* I am getting double tool tips on light mode button
<img width=""532"" height=""142"" alt=""{A4F46C90-D859-49FE-9456-8EB60648DF64}"" src=""https://github.com/user-attachments/assets/e31c69ac-dac9-4df2-86fe-fa4688d5aeeb"" />

* Tool tip text not being translated: is this because its a new text entry?
* First click of lightmode button doesn't seem to be recognised for some reason on a new incognito window. (not a new issue as its on .IO too.


",2025-07-21T08:58:32Z
3240797601,21135,OpenAI_Codex,https://github.com/vllm-project/vllm/pull/21135,hmellor,CHANGES_REQUESTED,I think it would be cleaner to flip the default and then use `argparse.BooleanOptionalAction`,2025-07-17T20:33:29Z
3080749324,773,OpenAI_Codex,https://github.com/modelcontextprotocol/python-sdk/pull/773,ihrpr,CHANGES_REQUESTED,"Thank you for working on this fix for issue #577. While the PR addresses the cleanup order issue, there are several concerns that need to be addressed:

  1. task cleanup to prevent memory leaks
  2. document the limitations of the CompatTaskGroup clearly
  3. Add comprehensive tests for the new compatibility layer
  5.  do we need to have this broad change, targeted fix would be safer",2025-05-23T13:39:57Z
3098924861,19985,OpenAI_Codex,https://github.com/oven-sh/bun/pull/19985,nektro,COMMENTED,"given the readStart comment and there being a comment in the node source that this is a private api, we might want to hold off on this just a bit longer",2025-05-29T05:19:03Z
3098984483,19991,OpenAI_Codex,https://github.com/oven-sh/bun/pull/19991,nektro,COMMENTED,will merge conflict with another branch and needs a small enhancement but fix is generally correct,2025-05-29T07:47:54Z
3102144371,20058,OpenAI_Codex,https://github.com/oven-sh/bun/pull/20058,190n,CHANGES_REQUESTED,add a bun test,2025-05-30T18:02:53Z
3087680791,10383,OpenAI_Codex,https://github.com/fluent/fluent-bit/pull/10383,niedbalski,APPROVED,Please fix the PR title,2025-05-27T06:07:02Z
3220203677,23357,OpenAI_Codex,https://github.com/vectordotdev/vector/pull/23357,pront,CHANGES_REQUESTED,"If I hide whitespace changes, this PR doesn't do anything. ",2025-07-10T18:07:17Z
3135847691,148,OpenAI_Codex,https://github.com/AgentOps-AI/tokencost/pull/148,dot-agi,COMMENTED,"Fetching models data from OpenRouter reduces the number to roughly 1/3rd of the data we get from the LiteLLM repo's dictionary.

OpenRouter contains the data for the latest models while the LiteLLM dictionary has the data for other inference providers (SambaNova, Azure, Bedrock etc.).

I would prefer using LiteLLM instead of switching to OpenRouter.",2025-06-11T08:15:37Z
3075616006,2251,OpenAI_Codex,https://github.com/hirosystems/explorer/pull/2251,BLuEScioN,CHANGES_REQUESTED,Deletes workplan and tests. The E2E test is no good.,2025-05-21T21:52:42Z
3081523540,5134,OpenAI_Codex,https://github.com/beyond-all-reason/Beyond-All-Reason/pull/5134,robertthepie,APPROVED,"Thank you Goverment Provided Proofreader for our communial dyselxia.
LGTM

tho uncertain about the json one, since json to my knowledge doesn't support comments?",2025-05-21T22:19:14Z
3081523540,5134,OpenAI_Codex,https://github.com/beyond-all-reason/Beyond-All-Reason/pull/5134,WatchTheFort,CHANGES_REQUESTED,"It looks like tabs were changed to spaces, please change back to tabs",2025-05-22T14:39:36Z
3151050095,12642,OpenAI_Codex,https://github.com/twentyhq/twenty/pull/12642,charlesBochet,CHANGES_REQUESTED,"PR seems off, closing, let's re-open once ready!",2025-06-16T21:37:44Z
3201071820,1361,OpenAI_Codex,https://github.com/giselles-ai/giselle/pull/1361,shige,APPROVED,Thank you! 🆙 ,2025-07-04T02:27:21Z
3115694514,494,OpenAI_Codex,https://github.com/recallnet/js-recall/pull/494,joewagner,APPROVED,Nice catch!,2025-06-03T23:22:13Z
3115694514,494,OpenAI_Codex,https://github.com/recallnet/js-recall/pull/494,dtbuchholz,APPROVED,"nice! 

does that chatgpt/codex link have a ""sharable"" view? i'm just curious what it looks like (my ChatGPT account is a personal one, so i can't see that codex task info)",2025-06-03T23:22:26Z
3220673790,2554,Cursor,https://github.com/514-labs/moose/pull/2554,phiSgr,APPROVED,will probably move `check_typescript_dependencies` to the typescript package when we add the python check,2025-07-11T12:49:49Z
3231259535,4688,Cursor,https://github.com/dailydotdev/apps/pull/4688,sshanzel,APPROVED,"Don't have much to add. Although not sure about the MD, we've never really merged any additional MD in main before.",2025-07-18T13:20:51Z
3189049757,3460,Cursor,https://github.com/timmo001/system-bridge/pull/3460,timmo001,COMMENTED,"Apart from the global recovery, claude-4-sonnet does way too much here",2025-07-16T14:03:07Z
3232731143,5794,Cursor,https://github.com/rsyslog/rsyslog/pull/5794,rgerhards,CHANGES_REQUESTED,binary test_offmsg is included in commit. This cannot be merged and needs to be removed.,2025-07-15T15:37:12Z
3047296744,21174,Devin,https://github.com/calcom/cal.com/pull/21174,TusharBhatt1,COMMENTED,"The task was to remove type errors - why are we doing so much here , plus we have a failing test",2025-05-08T05:06:12Z
3067210808,21346,Devin,https://github.com/calcom/cal.com/pull/21346,TusharBhatt1,COMMENTED,LGTM,2025-05-18T05:49:25Z
2904296517,4030,Devin,https://github.com/marimo-team/marimo/pull/4030,akshayka,COMMENTED,"This doesn't work, `import __future__` has to be the first statement in the Python file, after comments. It's not possible to `import __future__` in a function. The only workaround that I can think of that would work would be to save it as an unparsable cell.

I think we don't should commit to supporting this unless people really want it.",2025-03-08T18:00:44Z
2770730384,1164,Devin,https://github.com/ComposioHQ/composio/pull/1164,Prat011,COMMENTED,"readmes added, looks good",2025-01-09T13:55:20Z
3060575393,1596,Devin,https://github.com/freenet/freenet-core/pull/1596,iduartgomez,COMMENTED,"I think this is a good change, it was aggresive dropping a connection if it was failing to broadcast in time, although in theory it should! We need to look after why we need retries or such long time outs but we can do that in a different PR and it may be related to transport issues.",2025-05-13T17:35:29Z
3019360629,376,Devin,https://github.com/digitaldemocracy2030/kouchou-ai/pull/376,nasuka,CHANGES_REQUESTED,extractionが反映されないので、フィールド名とは別の問題がある,2025-04-25T08:30:18Z
3221627962,1493,Devin,https://github.com/reflex-dev/reflex-web/pull/1493,Alek99,CHANGES_REQUESTED,This should not be hardcoded why are we hardcodeding so many values,2025-07-11T20:21:56Z
3221627962,1493,Devin,https://github.com/reflex-dev/reflex-web/pull/1493,Alek99,CHANGES_REQUESTED,"
main
 branch of 
reflex-web
 does not contain the path 
docs/docs/getting_started/introduction.md.


the first page edit page link I tried didn't work ",2025-07-14T22:47:35Z
3180830949,62108,Devin,https://github.com/airbytehq/airbyte/pull/62108,mwbayley,CHANGES_REQUESTED,"Failed testing. I just filed a PR against this branch which makes a change to Postgres and does not bump the version. This should fail, but CI succeeded: https://github.com/airbytehq/airbyte/pull/62125

update: The check was skipped because the PR was marked as a draft. When I marked it ready for review, it failed as expected. We currently have another issue where the check does not complete when run from the enterprise repo: ```FileNotFoundError: [Errno 2] No such file or directory: 'gh'```",2025-06-27T20:46:35Z
3180830949,62108,Devin,https://github.com/airbytehq/airbyte/pull/62108,mwbayley,CHANGES_REQUESTED,"Devin, this is incorrect. FileNotFoundError in this case cannot be handled or ignored. We need to pull the repo successfully or fail the check.",2025-06-27T22:13:44Z
3013552792,1458,Devin,https://github.com/liam-hq/liam/pull/1458,junkisai,COMMENTED,I have left a comment!,2025-04-23T12:32:27Z
2971334427,20541,Devin,https://github.com/calcom/cal.com/pull/20541,TusharBhatt1,COMMENTED,This PR has no issue related issue nor the details are clear - plus conflicts,2025-04-04T13:34:22Z
3063938472,918,Devin,https://github.com/formancehq/ledger/pull/918,gfyrag,CHANGES_REQUESTED,"not tested.
and probably wrong",2025-05-14T19:24:52Z
3063938472,918,Devin,https://github.com/formancehq/ledger/pull/918,gfyrag,COMMENTED,Add integration tests noob!,2025-05-14T19:37:52Z
